"Date Sampled","Address","1st Draw","2-3 Minute","5 Minute","numAddr","geometry"
"11/15/2019","52XX N NATOMA AVE","7.4","2.6","2.3","5200 N NATOMA AVE",c(-77.519421823851, 40.112149143603)
"10/19/2020","52XX N NATOMA AVE","2.4","1.9","1.1","5200 N NATOMA AVE",c(-77.519421823851, 40.112149143603)
"4/3/2022","52XX N NATOMA AVE","2.7","4.4","0.9","5200 N NATOMA AVE",c(-77.519421823851, 40.112149143603)
"2/8/2019","52XX N NEENAH AVE","5.5","10","1.9","5200 N NEENAH AVE",c(-77.5194218257515, 40.1121491501758)
"8/12/2020","52XX N NEW ENGLAND AVE","1.3","2","1.2","5200 N NEW ENGLAND AVE",c(-77.5194218231597, 40.1121491269827)
"4/30/2019","52XX N NEWCASTLE AVE","3.9","3.8","2.1","5200 N NEWCASTLE AVE",c(-77.5194218232905, 40.1121491302999)
"1/14/2019","52XX N NEWLAND AVE","< 1","< 1","< 1","5200 N NEWLAND AVE",c(-77.5194218246849, 40.1121491241996)
"12/19/2019","52XX N Newport Ave","21","6.6","4.7","5200 N Newport Ave",c(-77.5195843716727, 40.1123852974786)
"11/30/2018","52XX N NORMANDY AVE","6.5","1.3","1.1","5200 N NORMANDY AVE",c(-77.5194218236983, 40.1121491402756)
"5/6/2019","52XX N NORMANDY AVE","1.1","1.6","< 1","5200 N NORMANDY AVE",c(-77.5194218236983, 40.1121491402756)
"11/14/2019","52XX N NORMANDY AVE","6","19","2.4","5200 N NORMANDY AVE",c(-77.5194218236983, 40.1121491402756)
"1/23/2020","52XX N NORMANDY AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N NORMANDY AVE",c(-77.5194218236983, 40.1121491402756)
"1/26/2020","52XX N NORTHWEST HWY","3.9","6.5","1.8","5200 N NORTHWEST HWY",c(-77.5194218307702, 40.1121492096785)
"5/17/2019","52XX N OKETO AVE","2","6.7","< 1","5200 N OKETO AVE",c(-77.5194218262201, 40.1121490895906)
"8/4/2019","52XX N OLCOTT AVE","1.7","2","1.2","5200 N OLCOTT AVE",c(-77.5194218252339, 40.112149083845)
"7/31/2021","52XX N OLCOTT AVE","2","8.9","3.4","5200 N OLCOTT AVE",c(-77.5194218252339, 40.112149083845)
"4/14/2019","52XX N OLEANDER","12","29","13","5200 N OLEANDER",c(-77.5195843716727, 40.1123852974786)
"7/19/2019","52XX N OLEANDER","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N OLEANDER",c(-77.5195843716727, 40.1123852974786)
"4/14/2019","52XX N Oleander Ave","12","29","13","5200 N Oleander Ave",c(-77.5194218264808, 40.1121490801262)
"9/27/2021","52XX N Oleander Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N Oleander Ave",c(-77.5194218264808, 40.1121490801262)
"2/25/2019","52XX N OLEANDER PKWY","1.1","1","< 1","5200 N OLEANDER PKWY",c(-77.5195843716727, 40.1123852974786)
"8/19/2019","52XX N ORIOLE AVE","4","19","5.1","5200 N ORIOLE AVE",c(-77.5194218265621, 40.112149076617)
"10/21/2019","52XX N ORIOLE AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N ORIOLE AVE",c(-77.5194218265621, 40.112149076617)
"10/23/2019","52XX N ORIOLE AVE","2.5","5.3","1.9","5200 N ORIOLE AVE",c(-77.5194218265621, 40.112149076617)
"10/1/2021","52XX N Osceola Ave","1.4","2.1","1","5200 N Osceola Ave",c(-77.51942182682, 40.1121490866777)
"10/11/2020","52XX N PAULINA ST","< 1","< 1","< 1","5200 N PAULINA ST",c(-77.5194218409372, 40.1121494744601)
"10/21/2019","52XX N PIONEER AVE","< 1","< 1","< 1","5200 N PIONEER AVE",c(-77.5194218253309, 40.1121490356855)
"5/14/2019","52XX N PITTSBURGH AVE","< 1","< 1","< 1","5200 N PITTSBURGH AVE",c(-77.5194218254054, 40.1121490327413)
"11/20/2019","52XX N PITTSBURGH AVE","< 1","< 1","< 1","5200 N PITTSBURGH AVE",c(-77.5194218254054, 40.1121490327413)
"9/17/2017","52XX N RAVENSWOOD AVE","1.8","< 1","< 1","5200 N RAVENSWOOD AVE",c(-77.5194218372959, 40.1121494664138)
"6/17/2019","52XX N RAVENSWOOD AVE","2.6","1.1","< 1","5200 N RAVENSWOOD AVE",c(-77.5194218372959, 40.1121494664138)
"8/1/2018","52XX N RESERVE AVE","2.7","4.7","4.1","5200 N RESERVE AVE",c(-77.5194218245364, 40.11214899871)
"11/12/2016","52XX N ROCKWELL ST","2.1","2.6","3","5200 N ROCKWELL ST",c(-77.519421838412, 40.1121494139474)
"8/1/2021","52XX N ROCKWELL ST","2.6","12","2.8","5200 N ROCKWELL ST",c(-77.519421838412, 40.1121494139474)
"5/1/2019","52XX N SAINT LOUIS AVE","2.3","4.9","2","5200 N SAINT LOUIS AVE",c(-77.519421836311, 40.1121493539801)
"2/9/2019","52XX N Sawyer Ave","7.7","20","2.6","5200 N Sawyer Ave",c(-77.5194218369495, 40.1121493706872)
"10/17/2019","52XX N SAWYER AVE","7.1","9.9","4.6","5200 N SAWYER AVE",c(-77.5194218369495, 40.1121493706872)
"11/25/2020","52XX N SAWYER AVE","4.4","11","3","5200 N SAWYER AVE",c(-77.5194218369495, 40.1121493706872)
"4/4/2021","52XX N SAWYER AVE","3.5","3","2.9","5200 N SAWYER AVE",c(-77.5194218369495, 40.1121493706872)
"8/16/2021","52XX N Sawyer Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N Sawyer Ave",c(-77.5194218369495, 40.1121493706872)
"12/21/2021","52XX N SAWYER AVE","2.2","5.8","1.5","5200 N SAWYER AVE",c(-77.5194218369495, 40.1121493706872)
"6/10/2019","52XX N SPAULDING AVE","9","6","4.4","5200 N SPAULDING AVE",c(-77.5194218368134, 40.1121493673345)
"1/2/2020","52XX N St Louis Ave","2.3","26","2.1","5200 N St Louis Ave",c(-77.519421836311, 40.1121493539801)
"8/23/2021","52XX N St Louis Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N St Louis Ave",c(-77.519421836311, 40.1121493539801)
"8/9/2019","52XX N VIRGINIA AVE","10","4.4","3.8","5200 N VIRGINIA AVE",c(-77.5194218376851, 40.1121493893585)
"10/21/2019","52XX N VIRGINIA AVE","2.7","1.9","1.2","5200 N VIRGINIA AVE",c(-77.5194218376851, 40.1121493893585)
"1/6/2020","52XX N VIRGINIA AVE","2.6","13","1.1","5200 N VIRGINIA AVE",c(-77.5194218376851, 40.1121493893585)
"1/11/2020","52XX N VIRGINIA AVE","1.6","1.8","< 1","5200 N VIRGINIA AVE",c(-77.5194218376851, 40.1121493893585)
"9/4/2016","52XX N WAYNE AVE","1.9","3.1","6.5","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"8/23/2018","52XX N WAYNE AVE","1.1","5.7","2.2","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"5/20/2019","52XX N WAYNE AVE","< 1","< 1","< 1","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"8/26/2019","52XX N WAYNE AVE","4.4","17","3.2","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"8/27/2019","52XX N WAYNE AVE","< 1","< 1","< 1","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"12/11/2019","52XX N WAYNE AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"11/14/2020","52XX N WAYNE AVE","2.7","2","< 1","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"11/25/2020","52XX N WAYNE AVE","3.3","2.7","2.6","5200 N WAYNE AVE",c(-77.5194218416568, 40.1121494971352)
"7/13/2018","52XX N WINCHESTER AVE","1.6","2","5.3","5200 N WINCHESTER AVE",c(-77.519421840396, 40.1121494585192)
"7/13/2019","52XX N WINTHROP AVE","< 1","< 1","< 1","5200 N WINTHROP AVE",c(-77.5194218420686, 40.112149513041)
"9/8/2019","52XX S ALBANY AVE","9.1","12","8.2","5200 S ALBANY AVE",c(-77.5194224702133, 40.1121493743853)
"8/5/2018","52XX S ARTESIAN AVE","11","8","5.9","5200 S ARTESIAN AVE",c(-77.5194224715264, 40.1121494179429)
"5/27/2019","52XX S ASHLAND AVE","5.6","10","4.7","5200 S ASHLAND AVE",c(-77.5194224749138, 40.1121494743562)
"5/28/2019","52XX S ASHLAND AVE","22","7.4","7.6","5200 S ASHLAND AVE",c(-77.5194224749138, 40.1121494743562)
NA,"52XX S ASHLAND AVE","Customer declined further testing",NA,NA,"5200 S ASHLAND AVE",c(-77.5194224749138, 40.1121494743562)
"8/2/2016","52XX S AUSTIN AVE","6.8","14","5.5","5200 S AUSTIN AVE",c(-77.5194224636105, 40.1121491797952)
"11/26/2018","52XX S AUSTIN AVE","< 1","< 1","< 1","5200 S AUSTIN AVE",c(-77.5194224636105, 40.1121491797952)
"6/8/2019","52XX S AVERS AVE","2","3.7","1.6","5200 S AVERS AVE",c(-77.5194224685891, 40.112149324041)
"3/15/2022","52XX S BLACKSTONE AVE","0.6","<0.5","<0.5","5200 S BLACKSTONE AVE",c(-77.5194224795246, 40.1121496781675)
"7/26/2020","52XX S CAMPBELL AVE","12","12","7.3","5200 S CAMPBELL AVE",c(-77.5194224714165, 40.1121494146651)
"6/23/2021","52XX S CARPENTER ST","< 1","5.7","1.7","5200 S CARPENTER ST",c(-77.5194224751498, 40.112149511246)
"4/14/2017","52XX S CORNELL AVE","1.7","< 1","< 1","5200 S CORNELL AVE",c(-77.5194224792878, 40.1121496910711)
"12/26/2019","52XX S CORNELL AVE","< 1","< 1","< 1","5200 S CORNELL AVE",c(-77.5194224792878, 40.1121496910711)
"10/19/2021","52XX S CORNELL AVE","<1.0","<1.0","<1.0","5200 S CORNELL AVE",c(-77.5194224792878, 40.1121496910711)
"12/2/2021","52XX S CORNELL DR","<0.5","<0.5","<0.5","5200 S CORNELL DR",c(-77.519422513155, 40.1121496920529)
"6/15/2016","52XX S DORCHESTER AVE","1.6","< 1","1","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"7/24/2018","52XX S DORCHESTER AVE","< 1","< 1","< 1","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"11/5/2019","52XX S DORCHESTER AVE","< 1","< 1","< 1","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"1/14/2020","52XX S DORCHESTER AVE","3.8","1.3","1","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"1/16/2020","52XX S DORCHESTER AVE","4.3","3.8","2.7","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"9/27/2020","52XX S DORCHESTER AVE","< 1","< 1","< 1","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"10/13/2021","52XX S DORCHESTER AVE","<1.0","<1.0","<1.0","5200 S DORCHESTER AVE",c(-77.5194224796208, 40.1121496747542)
"8/5/2018","52XX S DREXEL AVE","< 1","< 1","< 1","5200 S DREXEL AVE",c(-77.519422479452, 40.1121496410452)
"12/4/2018","52XX S DREXEL AVE","< 1","< 1","< 1","5200 S DREXEL AVE",c(-77.519422479452, 40.1121496410452)
"8/12/2019","52XX S DREXEL AVE","< 1","< 1","< 1","5200 S DREXEL AVE",c(-77.519422479452, 40.1121496410452)
"12/30/2021","52XX S DREXEL AVE","<0.5","<0.5","<0.5","5200 S DREXEL AVE",c(-77.519422479452, 40.1121496410452)
"10/13/2019","52XX S ELLIS AVE","< 1","< 1","< 1","5200 S ELLIS AVE",c(-77.5194224793574, 40.1121496489423)
"1/6/2020","52XX S ELLIS AVE","< 1","< 1","< 1","5200 S ELLIS AVE",c(-77.5194224793574, 40.1121496489423)
"3/17/2017","52XX S GREENWOOD AVE","2.8","1.3","1.2","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"4/17/2018","52XX S GREENWOOD AVE","5","6.7","2.8","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"8/4/2018","52XX S GREENWOOD AVE","2.7","12","4.2","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"4/10/2019","52XX S GREENWOOD AVE","3.1","6.5","2.4","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"8/10/2019","52XX S GREENWOOD AVE","1.4","< 1","< 1","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"11/18/2019","52XX S GREENWOOD AVE","11","11","3.9","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"3/10/2020","52XX S GREENWOOD AVE","2.2","4.7","2.2","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"8/16/2021","52XX S GREENWOOD AVE","2.1","6.3","3.2","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"10/17/2021","52XX S GREENWOOD AVE","1","0.7","0.8","5200 S GREENWOOD AVE",c(-77.5194224781512, 40.1121496529958)
"7/29/2018","52XX S HAMLIN AVE","1.9","1.1","1","5200 S HAMLIN AVE",c(-77.5194224686964, 40.1121493274647)
"7/31/2019","52XX S HAMLIN AVE","4.1","8.9","6","5200 S HAMLIN AVE",c(-77.5194224686964, 40.1121493274647)
"1/29/2020","52XX S HERMITAGE AVE","< 1","< 1","< 1","5200 S HERMITAGE AVE",c(-77.519422473407, 40.1121494646605)
"2/8/2017","52XX S INGLESIDE AVE","< 1","< 1","< 1","5200 S INGLESIDE AVE",c(-77.5194224782553, 40.1121496446096)
"7/8/2018","52XX S INGLESIDE AVE","< 1","< 1","< 1","5200 S INGLESIDE AVE",c(-77.5194224782553, 40.1121496446096)
"5/15/2019","52XX S INGLESIDE AVE","< 1","< 1","< 1","5200 S INGLESIDE AVE",c(-77.5194224782553, 40.1121496446096)
"5/27/2020","52XX S INGLESIDE AVE","2.2","< 1","< 1","5200 S INGLESIDE AVE",c(-77.5194224782553, 40.1121496446096)
"1/18/2017","52XX S KENWOOD AVE","3.3","1.1","1.2","5200 S KENWOOD AVE",c(-77.5194224788633, 40.1121496708122)
"4/18/2019","52XX S KENWOOD AVE","1.6","2","1.1","5200 S KENWOOD AVE",c(-77.5194224788633, 40.1121496708122)
"12/2/2019","52XX S KENWOOD AVE","< 1","< 1","< 1","5200 S KENWOOD AVE",c(-77.5194224788633, 40.1121496708122)
"11/2/2020","52XX S KENWOOD AVE","< 1","< 1","< 1","5200 S KENWOOD AVE",c(-77.5194224788633, 40.1121496708122)
"1/20/2021","52XX S KENWOOD AVE","< 1","< 1","< 1","5200 S KENWOOD AVE",c(-77.5194224788633, 40.1121496708122)
"3/31/2019","52XX S KILBOURN AVE","3.5","1.7","1.8","5200 S KILBOURN AVE",c(-77.5194224668918, 40.1121492802861)
"4/23/2019","52XX S KILBOURN AVE","8.8","3.6","2.5","5200 S KILBOURN AVE",c(-77.5194224668918, 40.1121492802861)
"1/24/2019","52XX S KILDARE AVE","2.1","4.9","< 1","5200 S KILDARE AVE",c(-77.5194224674715, 40.1121492937057)
"4/9/2019","52XX S KIMBARK AVE","2.5","7.7","< 1","5200 S KIMBARK AVE",c(-77.5194224786265, 40.1121496658416)
"9/25/2021","52XX S Kimbark Ave","16","22","11","5200 S Kimbark Ave",c(-77.5194224786265, 40.1121496658416)
"12/15/2021","52XX S Kimbark Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S Kimbark Ave",c(-77.5194224786265, 40.1121496658416)
"9/25/2021","52XX S KIMBARK AVE","16","22","11","5200 S KIMBARK AVE",c(-77.5194224786265, 40.1121496658416)
"10/5/2021","52XX S Lawndale Ave","<1.0","<1.0","<1.0","5200 S Lawndale Ave",c(-77.519422468931, 40.1121493340912)
"1/2/2020","52XX S LOCKWOOD AVE","3.1","3.3","1.7","5200 S LOCKWOOD AVE",c(-77.5194224650586, 40.1121492266017)
"4/26/2019","52XX S LOWE AVE","2.4","1.4","1.3","5200 S LOWE AVE",c(-77.5194224759585, 40.112149538453)
"8/27/2019","52XX S LOWE AVE","1.4","1.3","1.2","5200 S LOWE AVE",c(-77.5194224759585, 40.112149538453)
"8/8/2019","52XX S Luna Ave","6.4","24","6.9","5200 S Luna Ave",c(-77.5194224644308, 40.1121492098715)
"8/13/2021","52XX S Luna Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S Luna Ave",c(-77.5194224644308, 40.1121492098715)
"10/8/2019","52XX S MAJOR AVE","< 1","1.6","1.2","5200 S MAJOR AVE",c(-77.5194224641522, 40.1121491997667)
"1/2/2020","52XX S MAJOR AVE","1.1","2.3","1.3","5200 S MAJOR AVE",c(-77.5194224641522, 40.1121491997667)
"7/29/2020","52XX S MAJOR AVE","1.2","2.1","1.5","5200 S MAJOR AVE",c(-77.5194224641522, 40.1121491997667)
"2/15/2019","52XX S MASSASOIT AVE","2","1.5","< 1","5200 S MASSASOIT AVE",c(-77.5194224640019, 40.1121491963774)
"6/27/2019","52XX S MASSASOIT AVE","2.4","3","2","5200 S MASSASOIT AVE",c(-77.5194224640019, 40.1121491963774)
"7/13/2019","52XX S MASSASOIT AVE","5.5","9.7","3.6","5200 S MASSASOIT AVE",c(-77.5194224640019, 40.1121491963774)
"9/7/2019","52XX S MASSASOIT AVE","11","37","6","5200 S MASSASOIT AVE",c(-77.5194224640019, 40.1121491963774)
"3/17/2020","52XX S MASSASOIT AVE","2","4.6","< 1","5200 S MASSASOIT AVE",c(-77.5194224640019, 40.1121491963774)
NA,"52XX S MASSASOIT AVE","Customer declined further testing",NA,NA,"5200 S MASSASOIT AVE",c(-77.5194224640019, 40.1121491963774)
"6/12/2019","52XX S MAYFIELD AVE","2.6","3.8","1.9","5200 S MAYFIELD AVE",c(-77.5194224638687, 40.1121491863664)
"2/5/2019","52XX S MEADE AVE","3","9.2","1.1","5200 S MEADE AVE",c(-77.5194224634611, 40.1121491728625)
"7/13/2019","52XX S MEADE AVE","5.2","11","3.8","5200 S MEADE AVE",c(-77.5194224634611, 40.1121491728625)
"8/26/2021","52XX S MEADE AVE","3.1","8.5","2.3","5200 S MEADE AVE",c(-77.5194224634611, 40.1121491728625)
"2/17/2019","52XX S MELVINA AVE","1.8","6.9","1","5200 S MELVINA AVE",c(-77.5194224632758, 40.1121491663158)
"2/24/2019","52XX S MELVINA AVE","2.7","< 1","< 1","5200 S MELVINA AVE",c(-77.5194224632758, 40.1121491663158)
"7/11/2019","52XX S Melvina Ave","4.3","19","3.3","5200 S Melvina Ave",c(-77.5194224632758, 40.1121491663158)
"9/10/2019","52XX S MELVINA AVE","2.9","6.9","1.2","5200 S MELVINA AVE",c(-77.5194224632758, 40.1121491663158)
"10/12/2021","52XX S Melvina Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S Melvina Ave",c(-77.5194224632758, 40.1121491663158)
"8/8/2019","52XX S MENARD AVE","2.5","7.7","2.7","5200 S MENARD AVE",c(-77.5194224640052, 40.1121491930745)
"9/14/2020","52XX S MENARD AVE","3.4","11","3.3","5200 S MENARD AVE",c(-77.5194224640052, 40.1121491930745)
"3/23/2019","52XX S MERRIMAC AVE","< 1","< 1","< 1","5200 S MERRIMAC AVE",c(-77.5194224631659, 40.1121491628848)
"5/30/2017","52XX S MICHIGAN AVE","< 1","< 1","< 1","5200 S MICHIGAN AVE",c(-77.5194224783953, 40.1121495897587)
"2/7/2019","52XX S MOBILE","3.8","17","2.3","5200 S MOBILE",c(-77.5195843716727, 40.1123852974786)
"4/17/2019","52XX S MOBILE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S MOBILE",c(-77.5195843716727, 40.1123852974786)
"2/23/2019","52XX S MOBILE AVE","1.2","1.7","< 1","5200 S MOBILE AVE",c(-77.519422463038, 40.1121491597098)
"6/4/2019","52XX S MOBILE AVE","8.2","17","3.5","5200 S MOBILE AVE",c(-77.519422463038, 40.1121491597098)
"8/23/2019","52XX S MOBILE AVE","3.2","11","8.3","5200 S MOBILE AVE",c(-77.519422463038, 40.1121491597098)
"10/18/2019","52XX S MOBILE AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S MOBILE AVE",c(-77.519422463038, 40.1121491597098)
"4/19/2019","52XX S MONITOR AVE","2.2","7.8","1.8","5200 S MONITOR AVE",c(-77.5194224639466, 40.1121491896549)
"10/14/2019","52XX S Monitor Ave","6.5","18","4.3","5200 S Monitor Ave",c(-77.5194224639466, 40.1121491896549)
"9/8/2021","52XX S Monitor Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S Monitor Ave",c(-77.5194224639466, 40.1121491896549)
"11/15/2017","52XX S MOODY AVE","6.1","22","3.4","5200 S MOODY AVE",c(-77.5194224633421, 40.1121491697084)
"12/16/2017","52XX S MOODY AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S MOODY AVE",c(-77.5194224633421, 40.1121491697084)
"3/24/2019","52XX S MOODY AVE","< 1","< 1","< 1","5200 S MOODY AVE",c(-77.5194224633421, 40.1121491697084)
"4/17/2019","52XX S MOODY AVE","1.7","1.7","< 1","5200 S MOODY AVE",c(-77.5194224633421, 40.1121491697084)
"7/25/2021","52XX S MOODY AVE","1.2","1.4","1.5","5200 S MOODY AVE",c(-77.5194224633421, 40.1121491697084)
"11/13/2020","52XX S MORGAN ST","1.2","< 1","< 1","5200 S MORGAN ST",c(-77.5194224752579, 40.1121495146504)
"8/2/2018","52XX S MULLIGAN AVE","3.3","32","4.3","5200 S MULLIGAN AVE",c(-77.5194224630548, 40.1121491562592)
"8/3/2018","52XX S Mulligan Ave","3.3","32","4.3","5200 S Mulligan Ave",c(-77.5194224630548, 40.1121491562592)
"11/16/2018","52XX S MULLIGAN AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S MULLIGAN AVE",c(-77.5194224630548, 40.1121491562592)
"5/20/2019","52XX S MULLIGAN AVE","2.4","3.6","5.9","5200 S MULLIGAN AVE",c(-77.5194224630548, 40.1121491562592)
"7/15/2019","52XX S MULLIGAN AVE","1.8","2.8","2.1","5200 S MULLIGAN AVE",c(-77.5194224630548, 40.1121491562592)
"11/7/2019","52XX S MULLIGAN AVE","1.9","3.9","4.2","5200 S MULLIGAN AVE",c(-77.5194224630548, 40.1121491562592)
"8/4/2020","52XX S Mulligan Ave","9.2","25","5.1","5200 S Mulligan Ave",c(-77.5194224630548, 40.1121491562592)
"10/4/2021","52XX S Mulligan Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S Mulligan Ave",c(-77.5194224630548, 40.1121491562592)
"12/20/2021","52XX S Mulligan Ave","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S Mulligan Ave",c(-77.5194224630548, 40.1121491562592)
"2/22/2019","52XX S NARRAGANSETT AVE","< 1","< 1","< 1","5200 S NARRAGANSETT AVE",c(-77.5194224628783, 40.1121491533829)
"10/14/2019","52XX S NARRAGANSETT AVE","4.4","4.1","1.7","5200 S NARRAGANSETT AVE",c(-77.5194224628783, 40.1121491533829)
"2/25/2019","52XX S NASHVILLE AVE","2.1","< 1","1.4","5200 S NASHVILLE AVE",c(-77.5194224624785, 40.1121491395059)
"8/21/2021","52XX S NASHVILLE AVE","1.1","2.7","<1.0","5200 S NASHVILLE AVE",c(-77.5194224624785, 40.1121491395059)
"2/26/2018","52XX S NATCHEZ AVE","2.5","1.2","< 1","5200 S NATCHEZ AVE",c(-77.5194224627351, 40.112149146269)
"2/9/2019","52XX S NATCHEZ AVE","1.7","3.8","< 1","5200 S NATCHEZ AVE",c(-77.5194224627351, 40.112149146269)
"4/19/2019","52XX S NATCHEZ AVE","< 1","4.2","< 1","5200 S NATCHEZ AVE",c(-77.5194224627351, 40.112149146269)
"4/23/2019","52XX S NATCHEZ AVE","3.1","14","2","5200 S NATCHEZ AVE",c(-77.5194224627351, 40.112149146269)
"8/31/2019","52XX S NATOMA AVE","2.3","3.6","2.6","5200 S NATOMA AVE",c(-77.5194224623731, 40.1121491362934)
"9/5/2021","52XX S NATOMA AVE","2.6","6.3","1.4","5200 S NATOMA AVE",c(-77.5194224623731, 40.1121491362934)
"3/12/2019","52XX S NEENAH AVE","2.6","7.1","< 1","5200 S NEENAH AVE",c(-77.519422462595, 40.1121491428684)
"6/13/2019","52XX S NEENAH AVE","6.8","7.6","1.7","5200 S NEENAH AVE",c(-77.519422462595, 40.1121491428684)
"6/15/2019","52XX S NEENAH AVE","3.3","17","1.5","5200 S NEENAH AVE",c(-77.519422462595, 40.1121491428684)
"10/3/2019","52XX S NEENAH AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S NEENAH AVE",c(-77.519422462595, 40.1121491428684)
"11/19/2019","52XX S NEVA AVE","2.1","15","1.7","5200 S NEVA AVE",c(-77.5194224611915, 40.1121491022768)
"1/6/2020","52XX S NEVA AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S NEVA AVE",c(-77.5194224611915, 40.1121491022768)
"4/2/2019","52XX S NEW ENGLAND","8.5","26","2","5200 S NEW ENGLAND",c(-77.5195843716727, 40.1123852974786)
"7/3/2019","52XX S NEW ENGLAND","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S NEW ENGLAND",c(-77.5195843716727, 40.1123852974786)
"2/25/2019","52XX S NEW ENGLAND AVE","1.1","< 1","< 1","5200 S NEW ENGLAND AVE",c(-77.5194224618375, 40.1121491194605)
"9/9/2019","52XX S NEW ENGLAND AVE","11","25","2.6","5200 S NEW ENGLAND AVE",c(-77.5194224618375, 40.1121491194605)
"2/14/2020","52XX S NEW ENGLAND AVE","See Follow-Up Sequential Sampling Table for Results",NA,NA,"5200 S NEW ENGLAND AVE",c(-77.5194224618375, 40.1121491194605)
"2/22/2019","52XX S NEWCASTLE AVE","1.4","1.3","1.7","5200 S NEWCASTLE AVE",c(-77.5194224619045, 40.1121491228289)
"8/26/2019","52XX S NEWCASTLE AVE","3.3","9.2","1.3","5200 S NEWCASTLE AVE",c(-77.5194224619045, 40.1121491228289)
